,Unnamed: 0,tweetID,tweetText,tweetRetweetCt,tweetFavoriteCt,tweetSource,tweetCreated,userID,userScreen,userName,userCreateDt,userDesc,userFollowerCt,userFriendsCt,userLocation,userTimezone,tweetHashtagCt,Weight
1,302,712427915514761216,RT @DailyCaller: Even Bill Clinton Says Europe Is ‘Under Terrible Stress’ Because Of Migrants [VIDEO] https://t.co/VerF1yBr98 https://t.co/…,49,0,Twitter for Android,2016-03-22 23:57:05,25191678,3POINTGROTTO,BODYSHOTS,2009-03-19 00:04:46,"BEEN TO 13 PLAYBOY MANSION PARTIES(SO FAR)LOVE THAT PLACE! BEEN TO EVERY LAKERS HOME GAME MINUS 4 SINCE 2002! Hawaii, Yosemite, Big Sur, Morro Bay & San Diego ❤",1467,3617,Probably a Lakers game/Hawaii,Pacific Time (US & Canada),0,1.0
2,706,712427084224696320,RT @JohnFromCranber: Krauthammer: Clinton Foundation Corruption Obvious to Anyone Older Than 9 https://t.co/DVlCfgBS1N  PAY TO PLAY #tcot h…,102,0,Twitter Web Client,2016-03-22 23:53:47,2590343798,JackMartin96763,Jack Martin,2014-06-26 22:13:51,"I see, History, Physics, Romance, Realist. TechHead, Wounded Warriors, biz, Visionary, Domestic Violence Advocate, SyFi fan. Conservative. Take it or Leave it.",947,1866,"Lana'i City, Hawaii 96763",Hawaii,1,0.265
3,736,712427006286176256,"AYAAA ""President Hillary Clinton""? Sounds like CoD Black Ops II story &gt;&gt; Here’s How You Know 2016 Is Already Decided https://t.co/Kb6ixZCmEZ",0,0,Twitter Web Client,2016-03-22 23:53:29,284357195,DannysKorner,Dr. Danny de Gracia,2011-04-19 04:10:14,"Personal Twitter for Dr. de Gracia, national writer, entertainment profiler, political scientist and former elected official. https://t.co/iaYfabFsFW",1426,517,"Honolulu, Hawaii",Hawaii,0,1.0
4,2715,712423052315725824,Critics Aghast at 'Disgusting Speech' Clinton Just Gave to AIPAC - https://t.co/2w53Td7mif,0,0,Twitter Web Client,2016-03-22 23:37:46,113429732,FJPARK1,FRED PARK,2010-02-11 18:47:40,"grandfather, student, writer, reader, beginner, donations: 14yyuojg5iYoBRD381QKQfisjcm5FPzL6z",81,245,Hawaii,Pacific Time (US & Canada),0,1.0
5,3210,712422082089324544,"RT @catwahler: RT @jko417 I gave you Obama . . . #Romney #NewWorldOrder #Clinton

https://t.co/k1sEe39TDl #pjnet",6,0,Twitter for iPhone,2016-03-22 23:33:55,4661661853,VetForTrump,VetsForTrump,2015-12-27 13:53:35,"American Veterans Hawaii, a Veterans Service Organization for #VoteTrump2016 #PresidentTrump #MakeAmericaGreatAgain. Visit us: https://t.co/7JPKqsA5m8",2269,1670,"Hawaii, USA",,4,0.033
6,3495,712421564403175425,President Bill Clinton A Pure Fuck Up... https://t.co/BztYiyXjUL,0,0,Facebook,2016-03-22 23:31:51,42802899,HRH_SISTERFACE,HRH SisterFace,2009-05-27 03:17:05,"Entertainer, Recording Artist, Ordained Minister, Civil Rights Diva, Marijuana Advocate... A Very Loud Voice!!                   http://t.co/pOysJ0rqyf",847,1400,"Waikiki, Hawaii",Hawaii,0,1.0
7,4188,712420382624468993,"RT @Lrihendry: Hillary Clinton says allowing 10k Syrian refugees is a ""good start"" https://t.co/RJkWqvLD1U #RefugeesNotWelcome https://t.co…",71,0,Twitter for iPad,2016-03-22 23:27:10,4852425299,MckeeKimo,Kimo,2016-01-27 05:11:56,"21 years in military,a Wounded warrior. Pro-USA Veterans,Pro-TRUMP 2016 POTUS,Proud American,Pro-Larger military force. Duck Dynasty fan. God and family first",507,637,"Honolulu,Hawaii",,1,0.265
8,4410,712420036829315073,RT @Ricky_Vaughn99: LEAKED CLINTOM E-MAILS: Destroy Syria for Israel https://t.co/LWHLND3iGA,59,0,Twitter for Android,2016-03-22 23:25:47,25191678,3POINTGROTTO,BODYSHOTS,2009-03-19 00:04:46,"BEEN TO 13 PLAYBOY MANSION PARTIES(SO FAR)LOVE THAT PLACE! BEEN TO EVERY LAKERS HOME GAME MINUS 4 SINCE 2002! Hawaii, Yosemite, Big Sur, Morro Bay & San Diego ❤",1467,3617,Probably a Lakers game/Hawaii,Pacific Time (US & Canada),0,1.0
9,5344,712418395464011777,RT @Alltheist: AD: Obama say Hillary Clinton is a liar! https://t.co/L717My8ndV #Arizona #Utah #Idaho #Washington #Alaska #Hawaii,1,0,RoundTeam,2016-03-22 23:19:16,3472902561,HawaiiLoverUSA,Hawaii Lover,2015-08-28 20:11:40,"#Hawaii Lover. For all things in and about Hawaii USA. Eat, drink, chat, tweet and date in Hawaii. #FreeDatingInHawaii",946,489,"Hawaii, USA",Hawaii,6,0.009
10,5913,712417328655241218,RT @thehill: Clinton to give counterterrorism speech addressing #BrusselsAttacks https://t.co/jZXGwrLZOq https://t.co/jdd8JvbieY,57,0,Twitter Web Client,2016-03-22 23:15:01,284357195,DannysKorner,Dr. Danny de Gracia,2011-04-19 04:10:14,"Personal Twitter for Dr. de Gracia, national writer, entertainment profiler, political scientist and former elected official. https://t.co/iaYfabFsFW",1426,517,"Honolulu, Hawaii",Hawaii,1,0.265
11,8066,712413104982794240,"RT @DailyCaller: Bill Clinton: We Need To Put The ‘Awful Legacy’ Of The Obama Years Behind Us [VIDEO]
https://t.co/nUJ7iK4rqn https://t.co/…",43,0,Twitter for iPhone,2016-03-22 22:58:14,59290642,nellsstar,Nells,2009-07-22 23:37:10,"❤️Make America Great Again❤️God, Family, USA, Military, Patriot ❤Support Israel ✨ Screw Obozo, Killery, and Libtards/Socialists Ideology #TrumpTrain",1996,2209,Hawaii & Florida,,0,1.0
12,8939,712411594794250240,RT @Hillary2016Pres: How will Hillary’s college plan help you? Find out with this flowchart: https://t.co/COocNHJS6f #GOPdebate https://t.c…,19,0,Twitter for iPad,2016-03-22 22:52:14,796792574,808hopeful,Phyllis Ishikawa,2012-09-01 20:13:40,"Democrat, #I'mWithHer, pro-choice, Twitter novice, music, art & nature lover, Quote: Long may we live, Happy may we be, Blest with content, And misfortune free",302,404,"Hawaii, USA",,1,0.265
13,10709,712408261933182976,"RT @danmericaCNN: The Puyallup Tribe, the host of this meeting today in WA, has honored Clinton with her own Lushootseed Indian name. https…",129,0,Twitter for iPad,2016-03-22 22:39:00,796792574,808hopeful,Phyllis Ishikawa,2012-09-01 20:13:40,"Democrat, #I'mWithHer, pro-choice, Twitter novice, music, art & nature lover, Quote: Long may we live, Happy may we be, Blest with content, And misfortune free",302,404,"Hawaii, USA",,0,1.0
14,10869,712407891915833344,RT @JudicialWatch: Clinton Rejected Secure Cellphone After Denied Blackberry https://t.co/TIQnGVBtJ9 via @BreitbartNews,152,0,Twitter for iPhone,2016-03-22 22:37:31,59290642,nellsstar,Nells,2009-07-22 23:37:10,"❤️Make America Great Again❤️God, Family, USA, Military, Patriot ❤Support Israel ✨ Screw Obozo, Killery, and Libtards/Socialists Ideology #TrumpTrain",1996,2209,Hawaii & Florida,,0,1.0
15,11238,712407075796570112,"RT @DanScavino: ""European Union is under terrible stress b/c of all those migrants that are coming there.""
B. Clinton #TrumpIsRight 
https:…",1279,0,Twitter for iPhone,2016-03-22 22:34:17,4661661853,VetForTrump,VetsForTrump,2015-12-27 13:53:35,"American Veterans Hawaii, a Veterans Service Organization for #VoteTrump2016 #PresidentTrump #MakeAmericaGreatAgain. Visit us: https://t.co/7JPKqsA5m8",2269,1670,"Hawaii, USA",,1,0.265
16,12171,712405399677218817,"RT @DanScavino: ""European Union is under terrible stress b/c of all those migrants that are coming there.""
B. Clinton #TrumpIsRight 
https:…",1279,0,Twitter for iPhone,2016-03-22 22:27:37,4898202487,HawaiiVeterans,HawaiiVets4Trump,2016-02-12 16:58:55,An All Volunteer Veterans Service Organization of Military and Law Enforcement; Mission: To serve veterans and the servicemembers in procuring earn entitlements,674,669,"Hawaii, USA",Hawaii,1,0.265
17,12770,712404366615928832,RT @H_from_HH: LIVE: Watch Hillary Clinton meet tribal leaders in Puyallup. #ImWithHer #NeverTrump  https://t.co/dQzDrrVwvu,3,0,Twitter for Android,2016-03-22 22:23:31,3330295799,MonopointAmy,Amy Kailana Powers,2015-06-16 22:26:39,"Chick with an attitude. 
Revisionist historians, troublemakers, and fans of fictional strife are blocked with unabashed glee.",1295,1083,"Hawaii, USA",,2,0.127
